ID,Gender,Car,Property,Children,Income,Education,Family,HouseType,Birth,Workdays,WorkPhone,Phone,Email,Job,WorkMonths,Status,Risk
5149210,F,Y,N,No children,112500.0,Secondary / secondary special,Married,House / apartment,15244,2998,0,0,0,Cooking staff,14,paid off that month,0
5021967,F,N,N,1 children,103500.0,Secondary / secondary special,Married,House / apartment,11720,1191,0,0,0,Sales staff,25,paid off that month,0
5045533,M,Y,N,2+ children,225000.0,Higher education,Married,With parents,10937,1539,0,0,0,High skill tech staff,21,paid off that month,0
5149210,F,Y,N,No children,112500.0,Secondary / secondary special,Married,House / apartment,15244,2998,0,0,0,Cooking staff,36,paid off that month,0
5116815,M,N,Y,No children,85500.0,Secondary / secondary special,Separated,Co-op apartment,16542,8737,1,1,0,Core staff,18,paid off that month,0
5125847,F,N,N,No children,234000.0,Secondary / secondary special,Single / not married,House / apartment,17960,1626,1,0,0,Cleaning staff,17,paid off that month,0
5010844,F,Y,Y,No children,157500.0,Higher education,Married,House / apartment,11822,739,0,0,1,Sales staff,5,paid off that month,0
5126456,F,N,N,No children,94500.0,Higher education,Married,House / apartment,16825,196,0,0,0,Security staff,0,No loan for the month,0
5078975,F,N,Y,No children,157500.0,Secondary / secondary special,Separated,House / apartment,12009,1912,0,1,0,Sales staff,17,1-29 days past due,0
5050944,F,N,N,No children,135000.0,Higher education,Married,House / apartment,12256,4031,1,1,1,Core staff,4,1-29 days past due,0
5137477,F,N,N,1 children,157500.0,Higher education,Married,House / apartment,13549,2877,0,1,0,Accountants,6,paid off that month,0
5116913,M,N,Y,No children,270000.0,Secondary / secondary special,Married,House / apartment,19788,2286,0,0,0,Drivers,16,paid off that month,0
5095097,F,N,Y,2+ children,202500.0,Higher education,Married,House / apartment,13797,3259,0,1,0,High skill tech staff,4,No loan for the month,0
5009378,F,N,N,2+ children,225000.0,Higher education,Married,House / apartment,11281,1744,1,0,1,Core staff,35,1-29 days past due,0
5149964,F,N,Y,No children,180000.0,Secondary / secondary special,Single / not married,House / apartment,14279,2939,0,0,0,Sales staff,12,paid off that month,0
5024584,F,Y,Y,2+ children,315000.0,Secondary / secondary special,Married,House / apartment,12348,1220,0,0,0,Managers,12,paid off that month,0
5024197,F,Y,Y,2+ children,270000.0,Higher education,Married,House / apartment,13669,428,0,1,0,Managers,47,1-29 days past due,0
5100413,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,15911,3201,0,0,0,High skill tech staff,12,paid off that month,0
5009051,F,N,Y,2+ children,202500.0,Higher education,Married,House / apartment,10997,2289,0,0,1,Core staff,52,1-29 days past due,0
5041511,M,N,Y,1 children,292500.0,Higher education,Married,Co-op apartment,12954,2590,0,0,0,Managers,25,No loan for the month,0
5088826,M,Y,Y,No children,292500.0,Higher education,Married,House / apartment,11714,765,0,1,0,High skill tech staff,6,paid off that month,0
5036836,F,N,Y,1 children,247500.0,Higher education,Married,House / apartment,13556,4296,0,1,0,Managers,41,No loan for the month,0
5036465,F,Y,N,No children,360000.0,Higher education,Married,House / apartment,9876,2064,1,1,0,Managers,51,1-29 days past due,0
5009399,F,N,N,1 children,76500.0,Higher education,Civil marriage,House / apartment,12506,495,1,0,0,Accountants,3,paid off that month,0
5067359,M,Y,Y,No children,180000.0,Secondary / secondary special,Married,House / apartment,16244,8206,0,0,0,Core staff,7,No loan for the month,0
5150037,M,N,N,No children,180000.0,Secondary / secondary special,Single / not married,With parents,12784,1537,0,0,0,Drivers,0,paid off that month,0
5046022,M,Y,Y,1 children,247500.0,Secondary / secondary special,Married,House / apartment,11992,3579,0,0,0,Managers,39,No loan for the month,0
5125961,F,N,Y,No children,166500.0,Secondary / secondary special,Single / not married,House / apartment,16068,2722,0,1,0,Laborers,31,1-29 days past due,0
5116959,F,Y,Y,1 children,90000.0,Secondary / secondary special,Married,House / apartment,16835,2378,0,0,0,Core staff,26,1-29 days past due,0
5135566,F,N,Y,1 children,140850.0,Secondary / secondary special,Married,House / apartment,10855,321,0,0,0,Sales staff,17,1-29 days past due,0
5089932,M,Y,N,No children,157500.0,Secondary / secondary special,Married,House / apartment,19170,4965,0,0,0,Laborers,16,No loan for the month,0
5009209,F,N,N,No children,292500.0,Secondary / secondary special,Married,House / apartment,20953,8684,1,1,0,Accountants,39,1-29 days past due,0
5008882,F,N,Y,2+ children,126000.0,Higher education,Married,House / apartment,12411,1773,0,0,1,Managers,41,1-29 days past due,0
5092278,F,N,Y,No children,360000.0,Secondary / secondary special,Married,House / apartment,15552,5587,1,1,0,Laborers,55,paid off that month,0
5061191,F,N,Y,1 children,180000.0,Higher education,Married,House / apartment,10969,3485,0,0,1,High skill tech staff,17,paid off that month,0
5090788,F,Y,Y,1 children,225000.0,Secondary / secondary special,Separated,House / apartment,10909,1374,0,0,0,Managers,27,1-29 days past due,0
5105374,M,Y,Y,1 children,324000.0,Secondary / secondary special,Married,Municipal apartment,11523,2522,0,1,0,Managers,49,No loan for the month,0
5065377,F,N,Y,No children,215550.0,Higher education,Married,House / apartment,10429,931,0,1,0,High skill tech staff,2,1-29 days past due,0
5036129,M,N,Y,1 children,616500.0,Higher education,Married,House / apartment,13242,4239,0,0,0,Managers,34,1-29 days past due,0
5058551,M,Y,Y,No children,135000.0,Higher education,Single / not married,House / apartment,9898,1178,0,0,0,Laborers,10,1-29 days past due,0
5089321,F,Y,N,No children,135000.0,Higher education,Married,House / apartment,11616,825,1,1,1,High skill tech staff,9,1-29 days past due,0
5143533,F,N,Y,No children,270000.0,Higher education,Single / not married,House / apartment,16668,377,0,0,0,Sales staff,15,1-29 days past due,0
5137073,M,Y,N,1 children,315000.0,Higher education,Married,With parents,11689,716,1,1,0,High skill tech staff,16,paid off that month,0
5033569,F,Y,N,No children,81000.0,Secondary / secondary special,Married,House / apartment,16299,1450,1,1,0,Sales staff,21,No loan for the month,0
5036490,F,N,N,1 children,189000.0,Higher education,Widow,House / apartment,18192,542,0,1,0,Managers,28,No loan for the month,0
5048635,M,N,N,2+ children,135000.0,Secondary / secondary special,Married,House / apartment,13639,430,0,0,0,Laborers,18,paid off that month,0
5025060,M,Y,Y,No children,166500.0,Secondary / secondary special,Married,House / apartment,11728,3199,0,0,0,High skill tech staff,17,paid off that month,0
5117752,M,Y,N,No children,306000.0,Secondary / secondary special,Married,House / apartment,16011,1649,0,0,0,Managers,3,paid off that month,0
5125235,F,N,Y,2+ children,157500.0,Higher education,Married,House / apartment,13766,73,0,0,0,High skill tech staff,10,1-29 days past due,0
5022845,M,N,Y,No children,180000.0,Secondary / secondary special,Separated,House / apartment,12494,978,0,0,0,Laborers,7,paid off that month,0
5114003,F,N,N,2+ children,202500.0,Secondary / secondary special,Married,House / apartment,13446,2720,0,0,0,Sales staff,27,paid off that month,0
5091131,F,N,Y,1 children,112500.0,Secondary / secondary special,Single / not married,House / apartment,18715,2867,1,0,0,Secretaries,4,paid off that month,0
5061517,F,N,Y,No children,180000.0,Secondary / secondary special,Married,House / apartment,18767,1842,0,0,0,Cleaning staff,29,paid off that month,0
5112676,F,N,Y,No children,148500.0,Secondary / secondary special,Single / not married,House / apartment,19826,2888,0,0,1,High skill tech staff,16,paid off that month,0
5042105,F,N,N,No children,144000.0,Secondary / secondary special,Married,Municipal apartment,16641,9988,1,1,0,Sales staff,4,paid off that month,0
5092210,F,Y,Y,No children,144000.0,Secondary / secondary special,Married,House / apartment,21502,3122,0,0,0,Accountants,6,paid off that month,0
5105913,F,Y,N,No children,112500.0,Higher education,Married,With parents,10475,1792,1,1,0,Core staff,7,1-29 days past due,0
5028605,M,N,N,2+ children,283500.0,Secondary / secondary special,Married,House / apartment,14557,2517,0,0,0,High skill tech staff,20,1-29 days past due,0
5143180,M,Y,N,No children,225000.0,Secondary / secondary special,Single / not married,House / apartment,17473,2631,0,0,0,Managers,18,paid off that month,0
5050902,F,N,N,No children,270000.0,Higher education,Married,House / apartment,14953,8109,1,1,0,Managers,30,paid off that month,0
5089465,F,N,N,2+ children,67500.0,Secondary / secondary special,Married,Municipal apartment,13891,248,1,1,0,Core staff,7,paid off that month,0
5142571,F,N,Y,No children,126000.0,Higher education,Single / not married,House / apartment,19728,2905,0,0,1,Laborers,26,paid off that month,0
5045699,F,N,Y,1 children,135000.0,Secondary / secondary special,Married,House / apartment,10872,1051,0,0,0,Laborers,1,paid off that month,0
5024117,F,N,Y,No children,180000.0,Secondary / secondary special,Married,House / apartment,22041,1524,1,1,0,Accountants,13,No loan for the month,0
5089657,F,N,N,No children,99000.0,Secondary / secondary special,Single / not married,House / apartment,16378,370,1,0,0,Core staff,24,No loan for the month,0
5042153,M,N,N,No children,180000.0,Secondary / secondary special,Married,House / apartment,19618,1617,1,1,0,Laborers,14,No loan for the month,0
5053081,F,N,N,No children,175500.0,Secondary / secondary special,Single / not married,House / apartment,18643,658,0,0,0,High skill tech staff,10,1-29 days past due,0
5090275,F,Y,Y,1 children,292500.0,Secondary / secondary special,Married,House / apartment,12740,3504,0,0,0,Core staff,24,1-29 days past due,0
5068773,F,N,N,No children,135000.0,Incomplete higher,Married,House / apartment,16392,2119,0,0,0,Core staff,31,1-29 days past due,0
5037063,F,N,Y,No children,112500.0,Secondary / secondary special,Civil marriage,House / apartment,18484,6033,0,1,0,Medicine staff,28,paid off that month,0
5046549,F,N,Y,1 children,148500.0,Secondary / secondary special,Married,House / apartment,15083,847,0,0,0,High skill tech staff,41,1-29 days past due,0
5143244,F,N,N,No children,135000.0,Higher education,Separated,With parents,19514,1991,1,0,0,IT staff,29,1-29 days past due,0
5041603,M,Y,Y,No children,270000.0,Secondary / secondary special,Married,House / apartment,12257,1463,0,0,0,Laborers,26,paid off that month,0
5048192,M,Y,Y,No children,247500.0,Higher education,Single / not married,House / apartment,10012,826,1,1,0,High skill tech staff,34,1-29 days past due,0
5022743,F,N,N,1 children,202500.0,Secondary / secondary special,Separated,House / apartment,10800,3166,0,0,0,Sales staff,12,1-29 days past due,0
5029114,F,Y,Y,2+ children,225000.0,Higher education,Married,House / apartment,14731,4617,0,0,0,Medicine staff,40,No loan for the month,0
5149556,F,N,Y,1 children,247500.0,Higher education,Married,House / apartment,14371,1325,0,0,1,Managers,32,1-29 days past due,0
5061109,M,Y,Y,1 children,247500.0,Secondary / secondary special,Married,House / apartment,15771,4003,0,0,0,Core staff,5,1-29 days past due,0
5054025,F,N,N,No children,202500.0,Secondary / secondary special,Married,Office apartment,19760,2099,0,0,0,Cleaning staff,1,paid off that month,0
5142308,F,N,Y,No children,135000.0,Secondary / secondary special,Married,House / apartment,18886,2523,1,1,0,Sales staff,4,No loan for the month,0
5042138,F,N,N,No children,247500.0,Higher education,Married,House / apartment,14136,7400,1,1,0,Managers,16,paid off that month,0
5118638,M,Y,N,No children,900000.0,Higher education,Married,House / apartment,23392,1921,0,1,0,Core staff,54,No loan for the month,0
5089978,M,N,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,22009,11083,0,0,0,Laborers,5,1-29 days past due,0
5062291,F,Y,Y,No children,225000.0,Higher education,Married,House / apartment,17795,2450,0,0,1,Managers,10,paid off that month,0
5024336,M,Y,N,No children,135000.0,Incomplete higher,Civil marriage,House / apartment,10511,305,0,0,0,IT staff,3,1-29 days past due,0
5089166,F,Y,N,No children,148500.0,Higher education,Married,House / apartment,12655,2043,1,0,0,High skill tech staff,9,No loan for the month,0
5065592,F,Y,N,1 children,90000.0,Secondary / secondary special,Married,Municipal apartment,13891,7080,1,1,0,Medicine staff,27,1-29 days past due,0
5062396,F,N,Y,No children,180000.0,Secondary / secondary special,Separated,House / apartment,14547,4550,1,1,0,Laborers,1,paid off that month,0
5105703,F,Y,N,No children,225000.0,Secondary / secondary special,Married,Municipal apartment,12155,667,0,0,0,Laborers,28,1-29 days past due,0
5100385,M,Y,Y,No children,202500.0,Secondary / secondary special,Married,House / apartment,20040,2013,0,0,0,Laborers,19,1-29 days past due,0
5052962,M,Y,Y,No children,135000.0,Secondary / secondary special,Married,House / apartment,9984,2606,0,0,0,Laborers,42,1-29 days past due,0
5085776,M,N,Y,No children,315000.0,Secondary / secondary special,Civil marriage,House / apartment,17995,4034,0,0,0,Managers,58,1-29 days past due,0
5053658,F,N,Y,2+ children,360000.0,Secondary / secondary special,Single / not married,House / apartment,13576,3560,0,0,0,Sales staff,33,No loan for the month,0
5067957,M,Y,Y,No children,360000.0,Higher education,Married,House / apartment,22111,3854,0,0,0,Managers,44,1-29 days past due,0
5135746,M,N,Y,2+ children,112500.0,Secondary / secondary special,Married,House / apartment,11964,4280,0,0,0,Laborers,7,paid off that month,0
5113546,F,N,N,2+ children,157500.0,Higher education,Civil marriage,House / apartment,14684,3633,0,0,0,High skill tech staff,15,No loan for the month,0
5113567,F,N,Y,No children,171000.0,Secondary / secondary special,Married,House / apartment,15111,2019,1,1,0,Sales staff,43,1-29 days past due,0
5091808,F,N,Y,No children,171000.0,Secondary / secondary special,Married,House / apartment,21032,1661,0,0,1,Security staff,24,paid off that month,0
5099747,F,N,Y,1 children,135000.0,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,Laborers,8,paid off that month,0
5068341,M,N,Y,No children,157500.0,Secondary / secondary special,Married,House / apartment,20831,2423,0,0,0,Drivers,16,paid off that month,0
5132941,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,12676,1350,0,0,0,Waiters/barmen staff,22,No loan for the month,0
5137125,F,N,N,No children,90000.0,Secondary / secondary special,Single / not married,With parents,7757,900,0,0,0,Sales staff,10,paid off that month,0
5010559,M,Y,Y,No children,135000.0,Secondary / secondary special,Married,House / apartment,15774,2901,0,1,0,High skill tech staff,8,paid off that month,0
5054307,M,N,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,10116,880,0,0,0,Laborers,7,1-29 days past due,0
5118258,M,N,N,No children,450000.0,Incomplete higher,Married,House / apartment,14465,4145,1,1,0,Managers,27,1-29 days past due,0
5069514,F,Y,Y,No children,135000.0,Secondary / secondary special,Widow,House / apartment,21581,5467,0,0,0,Accountants,46,paid off that month,0
5025109,M,Y,Y,No children,225000.0,Secondary / secondary special,Married,House / apartment,18259,703,0,0,0,Drivers,5,No loan for the month,0
5095162,M,Y,Y,No children,252000.0,Higher education,Married,House / apartment,13796,2682,0,0,0,Drivers,25,No loan for the month,0
5085779,M,N,Y,No children,315000.0,Secondary / secondary special,Civil marriage,House / apartment,17995,4034,0,0,0,Managers,11,1-29 days past due,0
5065749,M,Y,Y,No children,189000.0,Secondary / secondary special,Married,House / apartment,15906,1881,0,0,0,High skill tech staff,15,paid off that month,0
5029438,F,Y,Y,No children,225000.0,Higher education,Married,House / apartment,17402,3153,0,1,0,Core staff,8,paid off that month,0
5092058,F,N,Y,No children,180000.0,Secondary / secondary special,Married,House / apartment,15722,3242,1,1,0,Private service staff,17,paid off that month,0
5112877,M,N,Y,1 children,180000.0,Secondary / secondary special,Married,House / apartment,12039,1773,1,0,0,High skill tech staff,18,No loan for the month,0
5047905,F,N,Y,2+ children,202500.0,Secondary / secondary special,Married,Municipal apartment,11468,4448,0,0,0,Laborers,33,paid off that month,0
5021703,F,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,15174,3292,1,0,0,Sales staff,40,1-29 days past due,0
5118628,F,Y,N,2+ children,675000.0,Secondary / secondary special,Married,House / apartment,13808,1831,0,0,0,Managers,10,paid off that month,0
5021648,F,N,Y,No children,292500.0,Higher education,Civil marriage,House / apartment,12554,5326,0,0,1,Managers,31,No loan for the month,0
5132751,F,Y,N,No children,225000.0,Higher education,Married,With parents,11828,165,0,0,0,Accountants,10,1-29 days past due,0
5028987,F,N,Y,No children,193500.0,Secondary / secondary special,Separated,House / apartment,19063,2213,1,1,1,Laborers,22,paid off that month,0
5010101,F,Y,Y,2+ children,306000.0,Higher education,Married,House / apartment,13541,3965,0,0,0,Core staff,28,No loan for the month,0
5135783,F,N,Y,No children,126000.0,Secondary / secondary special,Married,House / apartment,23844,2147,0,1,0,Accountants,60,No loan for the month,0
5114098,M,Y,N,No children,135000.0,Lower secondary,Married,Co-op apartment,13241,436,1,1,0,Laborers,36,No loan for the month,0
5091126,F,N,Y,1 children,112500.0,Secondary / secondary special,Single / not married,House / apartment,18715,2867,1,0,0,Secretaries,1,1-29 days past due,0
5050914,F,Y,N,2+ children,126000.0,Higher education,Married,House / apartment,9678,1535,0,0,0,Core staff,0,paid off that month,0
5065592,F,Y,N,1 children,90000.0,Secondary / secondary special,Married,Municipal apartment,13891,7080,1,1,0,Medicine staff,40,No loan for the month,0
5050515,F,N,N,No children,225000.0,Secondary / secondary special,Civil marriage,House / apartment,19488,3119,1,0,0,Sales staff,12,paid off that month,0
5022428,F,N,Y,No children,90000.0,Secondary / secondary special,Civil marriage,House / apartment,16569,517,0,0,0,Laborers,38,60-89 days overdue,1
5092251,M,Y,Y,No children,112500.0,Secondary / secondary special,Married,House / apartment,17300,1235,0,0,0,Drivers,44,60-89 days overdue,1
5029719,F,Y,Y,1 children,265500.0,Higher education,Married,With parents,10998,2514,0,0,0,Accountants,9,60-89 days overdue,1
5115608,F,N,Y,No children,202500.0,Secondary / secondary special,Married,House / apartment,14523,3420,0,0,0,Core staff,16,"Overdue or bad debts, write-offs for more than 150 days",1
5018498,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,35,"Overdue or bad debts, write-offs for more than 150 days",1
5143179,M,Y,N,No children,225000.0,Secondary / secondary special,Single / not married,House / apartment,17473,2631,0,0,0,Managers,7,90-119 days overdue,1
5096527,F,N,N,No children,135000.0,Secondary / secondary special,Widow,Co-op apartment,20012,584,0,0,0,Core staff,34,"Overdue or bad debts, write-offs for more than 150 days",1
5126463,F,Y,N,No children,112500.0,Secondary / secondary special,Separated,House / apartment,17641,10454,1,1,0,Medicine staff,22,60-89 days overdue,1
5018501,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,10,"Overdue or bad debts, write-offs for more than 150 days",1
5085886,M,Y,Y,No children,315000.0,Higher education,Married,House / apartment,18661,1265,0,0,0,Managers,27,"Overdue or bad debts, write-offs for more than 150 days",1
5021310,M,N,Y,No children,270000.0,Secondary / secondary special,Married,House / apartment,16896,248,0,0,0,Laborers,30,120-149 days overdue,1
5036795,M,Y,Y,No children,215100.0,Secondary / secondary special,Married,House / apartment,19175,1285,0,1,0,Laborers,10,"Overdue or bad debts, write-offs for more than 150 days",1
5142183,M,Y,Y,2+ children,450000.0,Higher education,Married,House / apartment,17841,4305,1,1,0,Managers,49,60-89 days overdue,1
5135346,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,22,"Overdue or bad debts, write-offs for more than 150 days",1
5135344,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,4,"Overdue or bad debts, write-offs for more than 150 days",1
5033453,F,N,N,No children,135000.0,Higher education,Single / not married,House / apartment,10749,2394,0,0,0,Laborers,0,"Overdue or bad debts, write-offs for more than 150 days",1
5041175,F,N,Y,1 children,180000.0,Incomplete higher,Married,Municipal apartment,10754,65,1,1,0,Core staff,13,120-149 days overdue,1
5135344,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,28,"Overdue or bad debts, write-offs for more than 150 days",1
5021310,M,N,Y,No children,270000.0,Secondary / secondary special,Married,House / apartment,16896,248,0,0,0,Laborers,35,60-89 days overdue,1
5097145,M,Y,N,1 children,405000.0,Secondary / secondary special,Married,House / apartment,14740,1434,0,1,0,Managers,0,"Overdue or bad debts, write-offs for more than 150 days",1
5090214,M,Y,Y,No children,135000.0,Secondary / secondary special,Married,House / apartment,10712,217,0,0,0,Laborers,9,90-119 days overdue,1
5054649,M,Y,Y,1 children,135000.0,Higher education,Married,House / apartment,18631,6359,0,0,0,Managers,9,60-89 days overdue,1
5149188,M,Y,N,1 children,450000.0,Higher education,Married,House / apartment,9847,502,0,1,1,Core staff,24,"Overdue or bad debts, write-offs for more than 150 days",1
5038807,M,Y,Y,No children,202500.0,Higher education,Married,House / apartment,12658,5374,0,0,1,Laborers,11,"Overdue or bad debts, write-offs for more than 150 days",1
5023963,M,N,Y,2+ children,90000.0,Secondary / secondary special,Married,House / apartment,12681,1677,0,0,0,Core staff,38,60-89 days overdue,1
5033514,F,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,15952,384,1,0,0,Sales staff,7,90-119 days overdue,1
5033453,F,N,N,No children,135000.0,Higher education,Single / not married,House / apartment,10749,2394,0,0,0,Laborers,6,60-89 days overdue,1
5024069,M,Y,Y,No children,292500.0,Secondary / secondary special,Single / not married,With parents,9786,2559,0,1,0,Laborers,3,60-89 days overdue,1
5078820,F,N,N,2+ children,225000.0,Secondary / secondary special,Married,House / apartment,14476,4987,0,0,0,High skill tech staff,20,"Overdue or bad debts, write-offs for more than 150 days",1
5125716,F,Y,Y,No children,135000.0,Lower secondary,Married,House / apartment,16413,622,0,1,0,High skill tech staff,3,"Overdue or bad debts, write-offs for more than 150 days",1
5105190,M,N,Y,No children,315000.0,Higher education,Single / not married,House / apartment,10499,545,0,0,1,Laborers,26,120-149 days overdue,1
5135345,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,6,"Overdue or bad debts, write-offs for more than 150 days",1
5090433,M,Y,Y,No children,427500.0,Secondary / secondary special,Civil marriage,House / apartment,19894,1229,0,0,0,Managers,25,60-89 days overdue,1
5135346,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,30,"Overdue or bad debts, write-offs for more than 150 days",1
5046324,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,33,"Overdue or bad debts, write-offs for more than 150 days",1
5047662,F,N,Y,1 children,67500.0,Secondary / secondary special,Married,House / apartment,18880,4114,0,0,0,Accountants,26,90-119 days overdue,1
5116035,M,Y,Y,No children,126000.0,Higher education,Single / not married,House / apartment,14522,863,1,0,0,Managers,5,"Overdue or bad debts, write-offs for more than 150 days",1
5125816,F,Y,N,No children,450000.0,Higher education,Married,House / apartment,19783,5521,1,1,0,Managers,34,60-89 days overdue,1
5093286,M,N,Y,No children,157500.0,Secondary / secondary special,Married,House / apartment,17576,1216,0,0,0,Laborers,1,"Overdue or bad debts, write-offs for more than 150 days",1
5021314,M,N,Y,No children,270000.0,Secondary / secondary special,Single / not married,House / apartment,16896,248,0,0,0,Laborers,23,"Overdue or bad debts, write-offs for more than 150 days",1
5079016,M,Y,Y,2+ children,900000.0,Higher education,Married,House / apartment,9889,1000,0,0,0,Managers,44,60-89 days overdue,1
5142362,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,20,"Overdue or bad debts, write-offs for more than 150 days",1
5054387,M,Y,N,No children,292500.0,Higher education,Single / not married,House / apartment,14050,3680,1,1,0,Laborers,13,60-89 days overdue,1
5033514,F,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,15952,384,1,0,0,Sales staff,8,60-89 days overdue,1
5117313,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,13022,3931,1,1,0,Laborers,29,"Overdue or bad debts, write-offs for more than 150 days",1
5089162,F,Y,N,No children,225000.0,Higher education,Married,House / apartment,20264,2531,1,1,0,Accountants,14,"Overdue or bad debts, write-offs for more than 150 days",1
5046324,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,13,"Overdue or bad debts, write-offs for more than 150 days",1
5148934,M,Y,N,No children,108000.0,Secondary / secondary special,Married,Office apartment,17209,1081,0,0,0,Security staff,12,120-149 days overdue,1
5126463,F,Y,N,No children,112500.0,Secondary / secondary special,Separated,House / apartment,17641,10454,1,1,0,Medicine staff,13,"Overdue or bad debts, write-offs for more than 150 days",1
5105741,F,N,Y,2+ children,292500.0,Secondary / secondary special,Married,House / apartment,12368,672,0,0,0,Core staff,24,60-89 days overdue,1
5142361,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,4,"Overdue or bad debts, write-offs for more than 150 days",1
5117313,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,13022,3931,1,1,0,Laborers,28,"Overdue or bad debts, write-offs for more than 150 days",1
5036590,M,Y,Y,No children,292500.0,Higher education,Married,House / apartment,21055,808,0,0,0,Drivers,1,"Overdue or bad debts, write-offs for more than 150 days",1
5137206,M,N,N,No children,90000.0,Secondary / secondary special,Single / not married,With parents,9900,170,1,0,0,Drivers,37,60-89 days overdue,1
5142458,F,N,Y,No children,67500.0,Higher education,Separated,House / apartment,18952,499,0,1,0,Core staff,49,120-149 days overdue,1
5085886,M,Y,Y,No children,315000.0,Higher education,Married,House / apartment,18661,1265,0,0,0,Managers,24,"Overdue or bad debts, write-offs for more than 150 days",1
5079168,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,2,"Overdue or bad debts, write-offs for more than 150 days",1
5137206,M,N,N,No children,90000.0,Secondary / secondary special,Single / not married,With parents,9900,170,1,0,0,Drivers,8,120-149 days overdue,1
5041415,F,Y,N,No children,157500.0,Higher education,Married,House / apartment,13146,2163,0,0,0,High skill tech staff,50,60-89 days overdue,1
5092394,M,Y,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,11050,443,1,0,0,Drivers,8,60-89 days overdue,1
5116036,M,Y,Y,No children,126000.0,Higher education,Single / not married,House / apartment,14522,863,1,0,0,Managers,18,120-149 days overdue,1
5137203,M,N,N,No children,90000.0,Secondary / secondary special,Single / not married,With parents,9900,170,1,0,0,Drivers,0,120-149 days overdue,1
5022617,M,Y,Y,No children,202500.0,Secondary / secondary special,Civil marriage,House / apartment,12022,1674,0,0,1,Laborers,45,60-89 days overdue,1
5023642,M,Y,N,2+ children,225000.0,Secondary / secondary special,Married,House / apartment,14776,2212,0,0,0,Drivers,2,60-89 days overdue,1
5142239,F,Y,Y,No children,270000.0,Higher education,Married,House / apartment,16421,8230,0,0,0,Managers,15,"Overdue or bad debts, write-offs for more than 150 days",1
5066441,M,Y,Y,No children,157500.0,Secondary / secondary special,Married,House / apartment,17344,553,0,0,1,Drivers,18,60-89 days overdue,1
5021431,F,N,Y,No children,126000.0,Higher education,Single / not married,House / apartment,18907,2470,0,0,0,Sales staff,9,"Overdue or bad debts, write-offs for more than 150 days",1
5125763,M,Y,N,1 children,135000.0,Secondary / secondary special,Single / not married,House / apartment,13030,1626,0,1,0,Laborers,0,120-149 days overdue,1
5100430,M,Y,N,No children,180000.0,Secondary / secondary special,Single / not married,House / apartment,16310,613,0,0,0,Laborers,16,"Overdue or bad debts, write-offs for more than 150 days",1
5018501,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,19,120-149 days overdue,1
5146005,M,Y,Y,No children,225000.0,Secondary / secondary special,Single / not married,House / apartment,10177,189,0,0,1,Managers,38,"Overdue or bad debts, write-offs for more than 150 days",1
5079167,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,5,"Overdue or bad debts, write-offs for more than 150 days",1
5090737,F,N,N,No children,225000.0,Secondary / secondary special,Single / not married,House / apartment,18972,3715,0,0,0,Laborers,4,"Overdue or bad debts, write-offs for more than 150 days",1
5135487,F,N,Y,No children,135000.0,Higher education,Single / not married,Municipal apartment,10660,1935,0,0,0,Core staff,24,"Overdue or bad debts, write-offs for more than 150 days",1
5135345,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,28,"Overdue or bad debts, write-offs for more than 150 days",1
